fecha,hora,dia_semana,linea,color_linea,estacion,latitud,longitud,pasajeros,saturacion
2026-01-08,11,Jueves,Blanca,#F1FAEE,Jupapina,-16.549970227896214,-68.10556638161691,364,72.8
2026-01-08,11,Jueves,Blanca,#F1FAEE,Cota Cota,-16.542840503990583,-68.1077591594278,190,38.0
2026-01-08,11,Jueves,Blanca,#F1FAEE,Irpavi,-16.534566728878744,-68.11245082659033,168,33.6
2026-01-08,11,Jueves,Blanca,#F1FAEE,Pedregal,-16.528584925515656,-68.11793707880027,346,69.2
2026-01-08,12,Jueves,Blanca,#F1FAEE,Jupapina,-16.550353190341518,-68.10528479436192,378,75.6
2026-01-08,12,Jueves,Blanca,#F1FAEE,Cota Cota,-16.54115040803427,-68.10894932204637,217,43.4
2026-01-08,12,Jueves,Blanca,#F1FAEE,Irpavi,-16.5345801528113,-68.11269774886526,222,44.4
2026-01-08,12,Jueves,Blanca,#F1FAEE,Pedregal,-16.528804617335147,-68.11756096607537,442,88.4
2026-01-08,13,Jueves,Blanca,#F1FAEE,Jupapina,-16.549899618176262,-68.10515564302929,454,90.8
2026-01-08,13,Jueves,Blanca,#F1FAEE,Cota Cota,-16.54172878937469,-68.1073728757076,236,47.2
2026-01-08,13,Jueves,Blanca,#F1FAEE,Irpavi,-16.535444752693728,-68.11114350435332,265,53.0
2026-01-08,13,Jueves,Blanca,#F1FAEE,Pedregal,-16.528370712662692,-68.11750769184096,429,85.8
2026-01-08,14,Jueves,Blanca,#F1FAEE,Jupapina,-16.54939624659679,-68.1042002787747,354,70.8
2026-01-08,14,Jueves,Blanca,#F1FAEE,Cota Cota,-16.541127174796713,-68.10778565173112,241,48.2
2026-01-08,14,Jueves,Blanca,#F1FAEE,Irpavi,-16.53592844973147,-68.11184923342562,221,44.2
2026-01-08,14,Jueves,Blanca,#F1FAEE,Pedregal,-16.528525673071975,-68.11794209172231,358,71.6
2026-01-08,15,Jueves,Blanca,#F1FAEE,Jupapina,-16.54986493597507,-68.10555351560289,483,96.6
2026-01-08,15,Jueves,Blanca,#F1FAEE,Cota Cota,-16.54232185254189,-68.10859892572665,227,45.4
2026-01-08,15,Jueves,Blanca,#F1FAEE,Irpavi,-16.534020469771786,-68.11166106062058,245,49.0
2026-01-08,15,Jueves,Blanca,#F1FAEE,Pedregal,-16.528133039890356,-68.11854805333645,372,74.4
2026-01-08,16,Jueves,Blanca,#F1FAEE,Jupapina,-16.549631877209098,-68.1057353325413,364,72.8
2026-01-08,16,Jueves,Blanca,#F1FAEE,Cota Cota,-16.541920334042974,-68.10790899991018,203,40.6
2026-01-08,16,Jueves,Blanca,#F1FAEE,Irpavi,-16.534292086286012,-68.11247819208117,161,32.2
2026-01-08,16,Jueves,Blanca,#F1FAEE,Pedregal,-16.527453069212378,-68.11890432914018,374,74.8
2026-01-08,17,Jueves,Blanca,#F1FAEE,Jupapina,-16.54957225166425,-68.10464127209116,493,98.6
2026-01-08,17,Jueves,Blanca,#F1FAEE,Cota Cota,-16.541865722488282,-68.10855480695078,280,56.0
2026-01-08,17,Jueves,Blanca,#F1FAEE,Irpavi,-16.53552103204785,-68.11158191086896,281,56.2
2026-01-08,17,Jueves,Blanca,#F1FAEE,Pedregal,-16.528825625544233,-68.11869033780816,461,92.2
2026-01-08,18,Jueves,Blanca,#F1FAEE,Jupapina,-16.55008501313439,-68.10445682584506,656,100.0
2026-01-08,18,Jueves,Blanca,#F1FAEE,Cota Cota,-16.541922024289498,-68.1081294911971,384,76.8
2026-01-08,18,Jueves,Blanca,#F1FAEE,Irpavi,-16.53493744741184,-68.11177318991376,440,88.0
2026-01-08,18,Jueves,Blanca,#F1FAEE,Pedregal,-16.528305851218462,-68.11818555747179,704,100.0
2026-01-08,19,Jueves,Blanca,#F1FAEE,Jupapina,-16.549491546926767,-68.10493078667558,547,100.0
2026-01-08,19,Jueves,Blanca,#F1FAEE,Cota Cota,-16.542160923299463,-68.10735112757874,285,57.0
2026-01-08,19,Jueves,Blanca,#F1FAEE,Irpavi,-16.535349900826567,-68.11235431340269,281,56.2
2026-01-08,19,Jueves,Blanca,#F1FAEE,Pedregal,-16.52825460687875,-68.11804325557064,587,100.0
2026-01-08,20,Jueves,Blanca,#F1FAEE,Jupapina,-16.550443407724398,-68.105458999643,378,75.6
2026-01-08,20,Jueves,Blanca,#F1FAEE,Cota Cota,-16.542591996236133,-68.10882334372334,197,39.4
2026-01-08,20,Jueves,Blanca,#F1FAEE,Irpavi,-16.535947402452717,-68.11205428604626,229,45.8
2026-01-08,20,Jueves,Blanca,#F1FAEE,Pedregal,-16.528321910085793,-68.11882802079542,418,83.6
2026-01-08,21,Jueves,Blanca,#F1FAEE,Jupapina,-16.550121990466334,-68.10455800312913,265,53.0
2026-01-08,21,Jueves,Blanca,#F1FAEE,Cota Cota,-16.542904878987507,-68.10840897964592,121,24.2
2026-01-08,21,Jueves,Blanca,#F1FAEE,Irpavi,-16.535126868393302,-68.1117365348292,121,24.2
2026-01-08,21,Jueves,Blanca,#F1FAEE,Pedregal,-16.527424993525702,-68.11782856473233,260,52.0
2026-01-08,22,Jueves,Blanca,#F1FAEE,Jupapina,-16.549313878790706,-68.10563191472305,132,26.4
2026-01-08,22,Jueves,Blanca,#F1FAEE,Cota Cota,-16.54247201630887,-68.1084688689422,74,14.8
2026-01-08,22,Jueves,Blanca,#F1FAEE,Irpavi,-16.534860958813407,-68.11229759649163,69,13.8
2026-01-08,22,Jueves,Blanca,#F1FAEE,Pedregal,-16.528346801193532,-68.11705944481845,104,20.8
2026-01-09,5,Viernes,Blanca,#F1FAEE,Jupapina,-16.549618814479288,-68.10495314115151,45,9.0
2026-01-09,5,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54123850775728,-68.10808716940369,30,6.0
2026-01-09,5,Viernes,Blanca,#F1FAEE,Irpavi,-16.534184059794885,-68.11162966417886,28,5.6
2026-01-09,5,Viernes,Blanca,#F1FAEE,Pedregal,-16.528861209535204,-68.11742807661182,51,10.2
2026-01-09,6,Viernes,Blanca,#F1FAEE,Jupapina,-16.550471557568052,-68.10488855532361,256,51.2
2026-01-09,6,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541517605766987,-68.10809977216715,147,29.4
2026-01-09,6,Viernes,Blanca,#F1FAEE,Irpavi,-16.53548860241884,-68.11286897925191,179,35.8
2026-01-09,6,Viernes,Blanca,#F1FAEE,Pedregal,-16.52708802654689,-68.11709091893762,280,56.0
2026-01-09,7,Viernes,Blanca,#F1FAEE,Jupapina,-16.55091530685971,-68.10499088392152,599,100.0
2026-01-09,7,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541823585247624,-68.10852581908735,373,74.6
2026-01-09,7,Viernes,Blanca,#F1FAEE,Irpavi,-16.53417687135194,-68.1126550720398,327,65.4
2026-01-09,7,Viernes,Blanca,#F1FAEE,Pedregal,-16.527945852676705,-68.11860600696785,618,100.0
2026-01-09,8,Viernes,Blanca,#F1FAEE,Jupapina,-16.54992098144124,-68.10451518343255,615,100.0
2026-01-09,8,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541358326207806,-68.10754931645167,377,75.4
2026-01-09,8,Viernes,Blanca,#F1FAEE,Irpavi,-16.534042487968684,-68.11268816396759,406,81.2
2026-01-09,8,Viernes,Blanca,#F1FAEE,Pedregal,-16.528997664179315,-68.11770415537174,712,100.0
2026-01-09,9,Viernes,Blanca,#F1FAEE,Jupapina,-16.55051194083668,-68.10553211549971,579,100.0
2026-01-09,9,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54164930443667,-68.10723323757848,359,71.8
2026-01-09,9,Viernes,Blanca,#F1FAEE,Irpavi,-16.53568070748884,-68.11249595275052,345,69.0
2026-01-09,9,Viernes,Blanca,#F1FAEE,Pedregal,-16.527182458765314,-68.1175848243379,495,99.0
2026-01-09,10,Viernes,Blanca,#F1FAEE,Jupapina,-16.550229788919854,-68.10591294426673,406,81.2
2026-01-09,10,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541649242691257,-68.1074750695496,219,43.8
2026-01-09,10,Viernes,Blanca,#F1FAEE,Irpavi,-16.534554334406664,-68.11197867850291,210,42.0
2026-01-09,10,Viernes,Blanca,#F1FAEE,Pedregal,-16.528027905608294,-68.11841025131518,329,65.8
2026-01-09,11,Viernes,Blanca,#F1FAEE,Jupapina,-16.54941632188744,-68.10431405799676,413,82.6
2026-01-09,11,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541483816003765,-68.10753080038846,227,45.4
2026-01-09,11,Viernes,Blanca,#F1FAEE,Irpavi,-16.534168577399612,-68.11117551512315,231,46.2
2026-01-09,11,Viernes,Blanca,#F1FAEE,Pedregal,-16.527886285729963,-68.11742534469751,421,84.2
2026-01-09,12,Viernes,Blanca,#F1FAEE,Jupapina,-16.55089701804726,-68.10474280948483,377,75.4
2026-01-09,12,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54128518108598,-68.10803674008827,266,53.2
2026-01-09,12,Viernes,Blanca,#F1FAEE,Irpavi,-16.53473705555783,-68.11131166183725,200,40.0
2026-01-09,12,Viernes,Blanca,#F1FAEE,Pedregal,-16.527406725261077,-68.11863320816599,386,77.2
2026-01-09,13,Viernes,Blanca,#F1FAEE,Jupapina,-16.550288272386112,-68.10514142160753,403,80.6
2026-01-09,13,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541109109829275,-68.10714797228222,221,44.2
2026-01-09,13,Viernes,Blanca,#F1FAEE,Irpavi,-16.53518058027617,-68.11123929747485,265,53.0
2026-01-09,13,Viernes,Blanca,#F1FAEE,Pedregal,-16.52726046411215,-68.11766736456946,390,78.0
2026-01-09,14,Viernes,Blanca,#F1FAEE,Jupapina,-16.549158072775153,-68.10504825024861,470,94.0
2026-01-09,14,Viernes,Blanca,#F1FAEE,Cota Cota,-16.542498460909993,-68.10878126469069,246,49.2
2026-01-09,14,Viernes,Blanca,#F1FAEE,Irpavi,-16.534199651966624,-68.1114187394546,230,46.0
2026-01-09,14,Viernes,Blanca,#F1FAEE,Pedregal,-16.528630667297207,-68.11896619666638,485,97.0
2026-01-09,15,Viernes,Blanca,#F1FAEE,Jupapina,-16.549513303938447,-68.10481802269858,298,59.6
2026-01-09,15,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541517322936965,-68.10736157442902,200,40.0
2026-01-09,15,Viernes,Blanca,#F1FAEE,Irpavi,-16.535217297222964,-68.11169744277814,196,39.2
2026-01-09,15,Viernes,Blanca,#F1FAEE,Pedregal,-16.527223883815346,-68.11765357344268,392,78.4
2026-01-09,16,Viernes,Blanca,#F1FAEE,Jupapina,-16.54998501434191,-68.10444975351692,442,88.4
2026-01-09,16,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541426529093062,-68.10825891866678,257,51.4
2026-01-09,16,Viernes,Blanca,#F1FAEE,Irpavi,-16.53401897453436,-68.11169302359126,209,41.8
2026-01-09,16,Viernes,Blanca,#F1FAEE,Pedregal,-16.52810744205375,-68.11855087224353,448,89.6
2026-01-09,17,Viernes,Blanca,#F1FAEE,Jupapina,-16.55029610179287,-68.10466769038366,615,100.0
2026-01-09,17,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54227828394547,-68.1076557730175,336,67.2
2026-01-09,17,Viernes,Blanca,#F1FAEE,Irpavi,-16.535924981215043,-68.11196153768097,360,72.0
2026-01-09,17,Viernes,Blanca,#F1FAEE,Pedregal,-16.528458528223073,-68.11776845877662,638,100.0
2026-01-09,18,Viernes,Blanca,#F1FAEE,Jupapina,-16.54985795343661,-68.1050782152285,604,100.0
2026-01-09,18,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54160410450092,-68.1079472984927,360,72.0
2026-01-09,18,Viernes,Blanca,#F1FAEE,Irpavi,-16.535951695310626,-68.11174718267145,398,79.6
2026-01-09,18,Viernes,Blanca,#F1FAEE,Pedregal,-16.528972694828514,-68.11878190633824,588,100.0
2026-01-09,19,Viernes,Blanca,#F1FAEE,Jupapina,-16.549064561634815,-68.10468361654763,521,100.0
2026-01-09,19,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54249444202716,-68.1077647649262,365,73.0
2026-01-09,19,Viernes,Blanca,#F1FAEE,Irpavi,-16.534952442390956,-68.11125188542408,363,72.6
2026-01-09,19,Viernes,Blanca,#F1FAEE,Pedregal,-16.528083960263125,-68.11858538272557,586,100.0
2026-01-09,20,Viernes,Blanca,#F1FAEE,Jupapina,-16.549689225650365,-68.10490599323138,378,75.6
2026-01-09,20,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541958953746537,-68.10728127779927,188,37.6
2026-01-09,20,Viernes,Blanca,#F1FAEE,Irpavi,-16.535174630399805,-68.11209836077654,168,33.6
2026-01-09,20,Viernes,Blanca,#F1FAEE,Pedregal,-16.527749039954966,-68.1182860784748,323,64.6
2026-01-09,21,Viernes,Blanca,#F1FAEE,Jupapina,-16.55055619401065,-68.10529616183871,243,48.6
2026-01-09,21,Viernes,Blanca,#F1FAEE,Cota Cota,-16.54107998825855,-68.10850743055809,137,27.4
2026-01-09,21,Viernes,Blanca,#F1FAEE,Irpavi,-16.534068212478754,-68.11245600937096,126,25.2
2026-01-09,21,Viernes,Blanca,#F1FAEE,Pedregal,-16.52878020459434,-68.1178436113817,236,47.2
2026-01-09,22,Viernes,Blanca,#F1FAEE,Jupapina,-16.54905688366206,-68.10449622901886,99,19.8
2026-01-09,22,Viernes,Blanca,#F1FAEE,Cota Cota,-16.541857877348896,-68.10792322846616,65,13.0
2026-01-09,22,Viernes,Blanca,#F1FAEE,Irpavi,-16.534208982729677,-68.11235585921443,64,12.8
2026-01-09,22,Viernes,Blanca,#F1FAEE,Pedregal,-16.527621508322348,-68.11788246804664,103,20.6
2026-01-10,5,Sábado,Blanca,#F1FAEE,Jupapina,-16.55001491582489,-68.10565502747029,44,8.8
2026-01-10,5,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541392533484892,-68.10788149200185,22,4.4
2026-01-10,5,Sábado,Blanca,#F1FAEE,Irpavi,-16.53422567888668,-68.11134581496363,24,4.8
2026-01-10,5,Sábado,Blanca,#F1FAEE,Pedregal,-16.528048126090336,-68.11831229745837,47,9.4
2026-01-10,6,Sábado,Blanca,#F1FAEE,Jupapina,-16.549287367659993,-68.10474595102067,202,40.4
2026-01-10,6,Sábado,Blanca,#F1FAEE,Cota Cota,-16.54242541787389,-68.10799996853851,115,23.0
2026-01-10,6,Sábado,Blanca,#F1FAEE,Irpavi,-16.5341943683827,-68.11144535850963,127,25.4
2026-01-10,6,Sábado,Blanca,#F1FAEE,Pedregal,-16.52730179141983,-68.11870070723137,200,40.0
2026-01-10,7,Sábado,Blanca,#F1FAEE,Jupapina,-16.550511641450985,-68.1049911382719,467,93.4
2026-01-10,7,Sábado,Blanca,#F1FAEE,Cota Cota,-16.542298553854984,-68.10797539458216,241,48.2
2026-01-10,7,Sábado,Blanca,#F1FAEE,Irpavi,-16.53440482562845,-68.11232421260928,313,62.6
2026-01-10,7,Sábado,Blanca,#F1FAEE,Pedregal,-16.527006162390222,-68.11770312560856,493,98.6
2026-01-10,8,Sábado,Blanca,#F1FAEE,Jupapina,-16.550476672630925,-68.10578640697413,553,100.0
2026-01-10,8,Sábado,Blanca,#F1FAEE,Cota Cota,-16.54133676654527,-68.1089908001792,257,51.4
2026-01-10,8,Sábado,Blanca,#F1FAEE,Irpavi,-16.534337618830236,-68.11225490259928,329,65.8
2026-01-10,8,Sábado,Blanca,#F1FAEE,Pedregal,-16.5287034726181,-68.11862455497649,475,95.0
2026-01-10,9,Sábado,Blanca,#F1FAEE,Jupapina,-16.55088201127847,-68.10510466511802,338,67.6
2026-01-10,9,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541683156535107,-68.1089107744545,227,45.4
2026-01-10,9,Sábado,Blanca,#F1FAEE,Irpavi,-16.535799637109015,-68.11253008310337,226,45.2
2026-01-10,9,Sábado,Blanca,#F1FAEE,Pedregal,-16.527276264964662,-68.11794422984613,315,63.0
2026-01-10,10,Sábado,Blanca,#F1FAEE,Jupapina,-16.55035239405427,-68.10404489647907,251,50.2
2026-01-10,10,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541395094192158,-68.10798535198207,130,26.0
2026-01-10,10,Sábado,Blanca,#F1FAEE,Irpavi,-16.534662426201958,-68.11176680217686,117,23.4
2026-01-10,10,Sábado,Blanca,#F1FAEE,Pedregal,-16.527351631817492,-68.11790055464914,253,50.6
2026-01-10,11,Sábado,Blanca,#F1FAEE,Jupapina,-16.549888503832495,-68.10568478255789,216,43.2
2026-01-10,11,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541062694494855,-68.107294815794,147,29.4
2026-01-10,11,Sábado,Blanca,#F1FAEE,Irpavi,-16.53553336002671,-68.1110610851966,135,27.0
2026-01-10,11,Sábado,Blanca,#F1FAEE,Pedregal,-16.52729112185376,-68.11896532871364,262,52.4
2026-01-10,12,Sábado,Blanca,#F1FAEE,Jupapina,-16.549701339536895,-68.10535374716324,275,55.0
2026-01-10,12,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541034452896213,-68.1081823590708,167,33.4
2026-01-10,12,Sábado,Blanca,#F1FAEE,Irpavi,-16.534151340306675,-68.11271070796047,201,40.2
2026-01-10,12,Sábado,Blanca,#F1FAEE,Pedregal,-16.528810967235337,-68.11705281330887,311,62.2
2026-01-10,13,Sábado,Blanca,#F1FAEE,Jupapina,-16.55032097472279,-68.10537815149054,341,68.2
2026-01-10,13,Sábado,Blanca,#F1FAEE,Cota Cota,-16.542940816017506,-68.10786116059788,165,33.0
2026-01-10,13,Sábado,Blanca,#F1FAEE,Irpavi,-16.53584307174041,-68.11253574137857,180,36.0
2026-01-10,13,Sábado,Blanca,#F1FAEE,Pedregal,-16.527292045683748,-68.11713847201787,301,60.2
2026-01-10,14,Sábado,Blanca,#F1FAEE,Jupapina,-16.550709468722633,-68.10490094672012,255,51.0
2026-01-10,14,Sábado,Blanca,#F1FAEE,Cota Cota,-16.542774319050345,-68.10834403823952,159,31.8
2026-01-10,14,Sábado,Blanca,#F1FAEE,Irpavi,-16.535683126349262,-68.11111186657797,163,32.6
2026-01-10,14,Sábado,Blanca,#F1FAEE,Pedregal,-16.52764795287445,-68.11784820760349,225,45.0
2026-01-10,15,Sábado,Blanca,#F1FAEE,Jupapina,-16.5499185912706,-68.10588839516427,258,51.6
2026-01-10,15,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541715674690867,-68.10733638648648,175,35.0
2026-01-10,15,Sábado,Blanca,#F1FAEE,Irpavi,-16.535604505691946,-68.11268060931735,172,34.4
2026-01-10,15,Sábado,Blanca,#F1FAEE,Pedregal,-16.527038244924288,-68.11776497469383,321,64.2
2026-01-10,16,Sábado,Blanca,#F1FAEE,Jupapina,-16.549861060325934,-68.10431258501455,347,69.4
2026-01-10,16,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541907363579018,-68.1072498604248,149,29.8
2026-01-10,16,Sábado,Blanca,#F1FAEE,Irpavi,-16.535394300680842,-68.11105790739937,175,35.0
2026-01-10,16,Sábado,Blanca,#F1FAEE,Pedregal,-16.528570597276442,-68.11744175105376,315,63.0
2026-01-10,17,Sábado,Blanca,#F1FAEE,Jupapina,-16.549574748071045,-68.10525269452178,476,95.2
2026-01-10,17,Sábado,Blanca,#F1FAEE,Cota Cota,-16.542735389495043,-68.10812149099034,211,42.2
2026-01-10,17,Sábado,Blanca,#F1FAEE,Irpavi,-16.535125062408653,-68.11156865368335,268,53.6
2026-01-10,17,Sábado,Blanca,#F1FAEE,Pedregal,-16.528047329144943,-68.1185180550516,371,74.2
2026-01-10,18,Sábado,Blanca,#F1FAEE,Jupapina,-16.549573618542414,-68.10531321180599,483,96.6
2026-01-10,18,Sábado,Blanca,#F1FAEE,Cota Cota,-16.54185897021981,-68.10771223394669,262,52.4
2026-01-10,18,Sábado,Blanca,#F1FAEE,Irpavi,-16.535712267741804,-68.1123228531898,260,52.0
2026-01-10,18,Sábado,Blanca,#F1FAEE,Pedregal,-16.52893702904975,-68.11894682694088,527,100.0
2026-01-10,19,Sábado,Blanca,#F1FAEE,Jupapina,-16.550521463449215,-68.10558473155695,486,97.2
2026-01-10,19,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541959464203288,-68.10817282483539,226,45.2
2026-01-10,19,Sábado,Blanca,#F1FAEE,Irpavi,-16.5355332665343,-68.1123851364628,259,51.8
2026-01-10,19,Sábado,Blanca,#F1FAEE,Pedregal,-16.528415431200955,-68.11825299461884,452,90.4
2026-01-10,20,Sábado,Blanca,#F1FAEE,Jupapina,-16.549531787095592,-68.10502435647099,293,58.6
2026-01-10,20,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541648062230166,-68.10770324864608,175,35.0
2026-01-10,20,Sábado,Blanca,#F1FAEE,Irpavi,-16.535798183663307,-68.11242218414469,173,34.6
2026-01-10,20,Sábado,Blanca,#F1FAEE,Pedregal,-16.528203258877227,-68.11813834364192,264,52.8
2026-01-10,21,Sábado,Blanca,#F1FAEE,Jupapina,-16.55035871468252,-68.10541984324088,157,31.4
2026-01-10,21,Sábado,Blanca,#F1FAEE,Cota Cota,-16.541559743076956,-68.10888648866175,109,21.8
2026-01-10,21,Sábado,Blanca,#F1FAEE,Irpavi,-16.535268362633065,-68.1129706745325,92,18.4
2026-01-10,21,Sábado,Blanca,#F1FAEE,Pedregal,-16.527334373585845,-68.11785156636381,165,33.0
2026-01-10,22,Sábado,Blanca,#F1FAEE,Jupapina,-16.54998735224725,-68.10473379263135,110,22.0
2026-01-10,22,Sábado,Blanca,#F1FAEE,Cota Cota,-16.54183622741086,-68.10870774003085,62,12.4
2026-01-10,22,Sábado,Blanca,#F1FAEE,Irpavi,-16.535613114321645,-68.1127655335925,62,12.4
2026-01-10,22,Sábado,Blanca,#F1FAEE,Pedregal,-16.528418219461802,-68.11777907026412,109,21.8
2026-01-11,5,Domingo,Blanca,#F1FAEE,Jupapina,-16.549191576273746,-68.10542211872922,28,5.6
2026-01-11,5,Domingo,Blanca,#F1FAEE,Cota Cota,-16.541448310657437,-68.1083364893772,15,3.0
2026-01-11,5,Domingo,Blanca,#F1FAEE,Irpavi,-16.534294955074554,-68.11245000299292,14,2.8
2026-01-11,5,Domingo,Blanca,#F1FAEE,Pedregal,-16.528068807459018,-68.11843071522276,26,5.2
2026-01-11,6,Domingo,Blanca,#F1FAEE,Jupapina,-16.54916875867356,-68.10460492924477,164,32.8
2026-01-11,6,Domingo,Blanca,#F1FAEE,Cota Cota,-16.54103210471974,-68.10883245984026,104,20.8
2026-01-11,6,Domingo,Blanca,#F1FAEE,Irpavi,-16.535458173311014,-68.1127926867869,110,22.0
2026-01-11,6,Domingo,Blanca,#F1FAEE,Pedregal,-16.527606184319033,-68.11799222655112,155,31.0
2026-01-11,7,Domingo,Blanca,#F1FAEE,Jupapina,-16.550955221475636,-68.10577385698348,318,63.6
2026-01-11,7,Domingo,Blanca,#F1FAEE,Cota Cota,-16.542047803914745,-68.10870640014991,173,34.6
2026-01-11,7,Domingo,Blanca,#F1FAEE,Irpavi,-16.534165371374268,-68.111554692359,155,31.0
2026-01-11,7,Domingo,Blanca,#F1FAEE,Pedregal,-16.52844335502453,-68.1177027854769,331,66.2
2026-01-11,8,Domingo,Blanca,#F1FAEE,Jupapina,-16.55085580985049,-68.10542591524285,318,63.6
2026-01-11,8,Domingo,Blanca,#F1FAEE,Cota Cota,-16.541329248666226,-68.10802932617666,176,35.2
2026-01-11,8,Domingo,Blanca,#F1FAEE,Irpavi,-16.53439729419403,-68.11269413365945,163,32.6
2026-01-11,8,Domingo,Blanca,#F1FAEE,Pedregal,-16.528693524975782,-68.1185375275365,287,57.4
2026-01-11,9,Domingo,Blanca,#F1FAEE,Jupapina,-16.55002894586547,-68.104113249626,231,46.2
2026-01-11,9,Domingo,Blanca,#F1FAEE,Cota Cota,-16.541988868945886,-68.10751410018922,138,27.6
2026-01-11,9,Domingo,Blanca,#F1FAEE,Irpavi,-16.53558598918867,-68.11113627697772,142,28.4
2026-01-11,9,Domingo,Blanca,#F1FAEE,Pedregal,-16.52798163319352,-68.11818523383585,274,54.8
2026-01-11,10,Domingo,Blanca,#F1FAEE,Jupapina,-16.550917063181963,-68.1048165612212,169,33.8
2026-01-11,10,Domingo,Blanca,#F1FAEE,Cota Cota,-16.54181753391697,-68.10702447391364,118,23.6
2026-01-11,10,Domingo,Blanca,#F1FAEE,Irpavi,-16.534406811899725,-68.11166243069272,97,19.4
2026-01-11,10,Domingo,Blanca,#F1FAEE,Pedregal,-16.528938128605684,-68.11823045704685,201,40.2
2026-01-11,11,Domingo,Blanca,#F1FAEE,Jupapina,-16.550042977339672,-68.10586358084892,160,32.0
2026-01-11,11,Domingo,Blanca,#F1FAEE,Cota Cota,-16.54260991723882,-68.10738321385803,115,23.0
2026-01-11,11,Domingo,Blanca,#F1FAEE,Irpavi,-16.53576536539387,-68.1118868186943,100,20.0
2026-01-11,11,Domingo,Blanca,#F1FAEE,Pedregal,-16.528283110619814,-68.11787709436825,208,41.6
2026-01-11,12,Domingo,Blanca,#F1FAEE,Jupapina,-16.550403034550783,-68.10461203010493,209,41.8
2026-01-11,12,Domingo,Blanca,#F1FAEE,Cota Cota,-16.542794798902193,-68.10793881653682,125,25.0
2026-01-11,12,Domingo,Blanca,#F1FAEE,Irpavi,-16.534148751957282,-68.11225214041329,119,23.8
2026-01-11,12,Domingo,Blanca,#F1FAEE,Pedregal,-16.52825552800548,-68.1179559722808,200,40.0
2026-01-11,13,Domingo,Blanca,#F1FAEE,Jupapina,-16.549030105336445,-68.10450862925762,295,59.0
2026-01-11,13,Domingo,Blanca,#F1FAEE,Cota Cota,-16.54223531771295,-68.1079465772373,157,31.4
2026-01-11,13,Domingo,Blanca,#F1FAEE,Irpavi,-16.535495544152273,-68.1126066881675,148,29.6
2026-01-11,13,Domingo,Blanca,#F1FAEE,Pedregal,-16.527342970716997,-68.11874135793104,306,61.2
2026-01-11,14,Domingo,Blanca,#F1FAEE,Jupapina,-16.55040702065481,-68.10416080759693,184,36.8
2026-01-11,14,Domingo,Blanca,#F1FAEE,Cota Cota,-16.542101687136064,-68.10776136500542,103,20.6
2026-01-11,14,Domingo,Blanca,#F1FAEE,Irpavi,-16.535890858694575,-68.112780871064,123,24.6
2026-01-11,14,Domingo,Blanca,#F1FAEE,Pedregal,-16.527935025456703,-68.11700540810641,237,47.4
2026-01-11,15,Domingo,Blanca,#F1FAEE,Jupapina,-16.549052922518698,-68.10563429351606,174,34.8
2026-01-11,15,Domingo,Blanca,#F1FAEE,Cota Cota,-16.54190277953419,-68.10707065939908,120,24.0
2026-01-11,15,Domingo,Blanca,#F1FAEE,Irpavi,-16.534435088440766,-68.11104047312516,110,22.0
2026-01-11,15,Domingo,Blanca,#F1FAEE,Pedregal,-16.528674733510574,-68.11808038444116,201,40.2
2026-01-11,16,Domingo,Blanca,#F1FAEE,Jupapina,-16.549079494196153,-68.1052606357664,241,48.2
2026-01-11,16,Domingo,Blanca,#F1FAEE,Cota Cota,-16.541371320759172,-68.10728312460046,124,24.8
2026-01-11,16,Domingo,Blanca,#F1FAEE,Irpavi,-16.535641575888512,-68.11102651930871,113,22.6
2026-01-11,16,Domingo,Blanca,#F1FAEE,Pedregal,-16.528323384011703,-68.11783818995114,213,42.6
2026-01-11,17,Domingo,Blanca,#F1FAEE,Jupapina,-16.550435022460135,-68.10549444826178,263,52.6
2026-01-11,17,Domingo,Blanca,#F1FAEE,Cota Cota,-16.542252341734574,-68.10878780716362,166,33.2
2026-01-11,17,Domingo,Blanca,#F1FAEE,Irpavi,-16.535566294772725,-68.11214004249224,149,29.8
